,func_name,running_duration,energy_consumed,size,runtime_pred,energy_pred,runtime_error,energy_error,endpoint
37,__main__.graph_pagerank,7.022481,27589232.088593584,2,6.139218486874661,12019772.130839437,0.8832625131253389,15569459.957754146,desktop
38,__main__.graph_pagerank,5.911675,22157607.45700137,2,6.139218486874661,12019772.130839437,0.2275434868746613,10137835.326161932,desktop
39,__main__.graph_pagerank,4.242716,28752042.06015271,2,6.139218486874661,12019772.130839437,1.8965024868746614,16732269.929313272,desktop
40,__main__.graph_pagerank,4.198667,28750227.192655407,2,6.139218486874661,12019772.130839437,1.9405514868746607,16730455.06181597,desktop
41,__main__.graph_pagerank,4.266185,29470047.980003208,2,6.139218486874661,12019772.130839437,1.873033486874661,17450275.84916377,desktop
58,__main__.graph_pagerank,4.243856,29719300.374718867,2,6.139218486874661,12019772.130839437,1.895362486874661,17699528.24387943,desktop
63,__main__.graph_pagerank,4.185676,32306326.560072333,2,6.139218486874661,12019772.130839437,1.9535424868746611,20286554.429232895,desktop
0,__main__.graph_mst,0.986763,2006089.3490013964,5,0.8785898340943399,3332292.3257451723,0.10817316590566006,1326202.976743776,desktop
1,__main__.graph_mst,0.993934,2021222.9746694136,5,0.8785898340943399,3332292.3257451723,0.1153441659056601,1311069.3510757587,desktop
2,__main__.graph_mst,1.002567,2079978.067219467,5,0.8785898340943399,3332292.3257451723,0.1239771659056601,1252314.2585257054,desktop
23,__main__.graph_mst,0.884136,1142854.0384776266,5,0.8785898340943399,3332292.3257451723,0.00554616590566015,2189438.2872675457,desktop
25,__main__.graph_mst,0.895741,1202016.072427513,5,0.8785898340943399,3332292.3257451723,0.017151165905660126,2130276.2533176593,desktop
27,__main__.graph_mst,0.931694,1294580.1001813523,5,0.8785898340943399,3332292.3257451723,0.05310416590566014,2037712.22556382,desktop
31,__main__.graph_mst,0.899298,1216364.1086375192,5,0.8785898340943399,3332292.3257451723,0.02070816590566016,2115928.217107653,desktop
32,__main__.graph_mst,0.929261,1314692.1696111867,5,0.8785898340943399,3332292.3257451723,0.05067116590566012,2017600.1561339856,desktop
33,__main__.graph_mst,0.938292,1346363.0383961154,5,0.8785898340943399,3332292.3257451723,0.05970216590566013,1985929.287349057,desktop
34,__main__.graph_mst,0.97187,1449590.8159044748,5,0.8785898340943399,3332292.3257451723,0.09328016590566013,1882701.5098406975,desktop
35,__main__.graph_mst,0.974223,1501043.7338642254,5,0.8785898340943399,3332292.3257451723,0.09563316590566007,1831248.591880947,desktop
38,__main__.graph_mst,0.974796,2016809.100840183,5,0.8785898340943399,3332292.3257451723,0.09620616590566011,1315483.2249049894,desktop
39,__main__.graph_mst,0.991179,2033642.0282437038,5,0.8785898340943399,3332292.3257451723,0.11258916590566015,1298650.2975014686,desktop
61,__main__.graph_mst,1.025117,2145544.677572462,5,0.8785898340943399,3332292.3257451723,0.14652716590566017,1186747.6481727106,desktop
62,__main__.graph_mst,0.99059,2006518.299693753,5,0.8785898340943399,3332292.3257451723,0.11200016590566009,1325774.0260514193,desktop
63,__main__.graph_mst,1.006634,2076972.5657338798,5,0.8785898340943399,3332292.3257451723,0.12804416590566015,1255319.7600112925,desktop
3,__main__.graph_pagerank,6.890919,7107262.525777742,5,8.03595360773933,11949155.68204559,1.1450346077393299,4841893.156267848,desktop
4,__main__.graph_pagerank,7.287177,6637633.961795844,5,8.03595360773933,11949155.68204559,0.7487766077393303,5311521.720249746,desktop
5,__main__.graph_pagerank,7.116522,6799915.255130105,5,8.03595360773933,11949155.68204559,0.9194316077393303,5149240.426915485,desktop
36,__main__.graph_pagerank,7.738338,6436882.1149895955,5,8.03595360773933,11949155.68204559,0.2976156077393304,5512273.567055995,desktop
37,__main__.graph_pagerank,8.002736,6850492.6284915935,5,8.03595360773933,11949155.68204559,0.03321760773932958,5098663.053553997,desktop
40,__main__.graph_pagerank,6.481715,5559183.887295051,5,8.03595360773933,11949155.68204559,1.5542386077393298,6389971.79475054,desktop
41,__main__.graph_pagerank,7.096572,5652275.96887566,5,8.03595360773933,11949155.68204559,0.93938160773933,6296879.7131699305,desktop
42,__main__.graph_pagerank,6.788723,6707298.370309744,5,8.03595360773933,11949155.68204559,1.24723060773933,5241857.311735846,desktop
43,__main__.graph_pagerank,6.986679,6472302.127130356,5,8.03595360773933,11949155.68204559,1.0492746077393305,5476853.554915234,desktop
44,__main__.graph_pagerank,7.392366,7737668.556892555,5,8.03595360773933,11949155.68204559,0.6435876077393301,4211487.125153035,desktop
45,__main__.graph_pagerank,7.212547,7651485.3761514835,5,8.03595360773933,11949155.68204559,0.8234066077393303,4297670.305894107,desktop
46,__main__.graph_pagerank,7.032542,6710755.773450088,5,8.03595360773933,11949155.68204559,1.0034116077393298,5238399.908595502,desktop
57,__main__.graph_pagerank,7.380237,6281709.036764404,5,8.03595360773933,11949155.68204559,0.6557166077393299,5667446.645281186,desktop
58,__main__.graph_pagerank,7.620628,6341213.517434398,5,8.03595360773933,11949155.68204559,0.41532560773933014,5607942.164611192,desktop
59,__main__.graph_pagerank,7.748171,6325691.243115971,5,8.03595360773933,11949155.68204559,0.28778260773932995,5623464.438929619,desktop
60,__main__.graph_pagerank,8.066908,6876567.436063921,5,8.03595360773933,11949155.68204559,0.03095439226066965,5072588.245981669,desktop
6,__main__.matrix_multiplication,0.002607,301.89933586120605,5,0.03062034815159019,108008.62066168006,0.028013348151590192,107706.72132581886,desktop
7,__main__.matrix_multiplication,0.004954,861.2039311341941,5,0.03062034815159019,108008.62066168006,0.02566634815159019,107147.41673054587,desktop
8,__main__.matrix_multiplication,0.002574,846.40934670344,5,0.03062034815159019,108008.62066168006,0.02804634815159019,107162.21131497662,desktop
9,__main__.matrix_multiplication,0.001945,651.4384834505618,5,0.03062034815159019,108008.62066168006,0.02867534815159019,107357.1821782295,desktop
10,__main__.matrix_multiplication,0.002465,49.01241696625948,5,0.03062034815159019,108008.62066168006,0.02815534815159019,107959.6082447138,desktop
11,__main__.matrix_multiplication,0.002556,167.42378806695342,5,0.03062034815159019,108008.62066168006,0.02806434815159019,107841.19687361311,desktop
12,__main__.matrix_multiplication,0.0029,412.6581713333726,5,0.03062034815159019,108008.62066168006,0.02772034815159019,107595.96249034669,desktop
47,__main__.matrix_multiplication,0.002852,730.2458573579788,5,0.03062034815159019,108008.62066168006,0.02776834815159019,107278.37480432208,desktop
48,__main__.matrix_multiplication,0.00208,145.07515596225858,5,0.03062034815159019,108008.62066168006,0.028540348151590192,107863.5455057178,desktop
49,__main__.matrix_multiplication,0.002404,323.3193923868239,5,0.03062034815159019,108008.62066168006,0.02821634815159019,107685.30126929324,desktop
50,__main__.matrix_multiplication,0.002752,555.0137101560831,5,0.03062034815159019,108008.62066168006,0.02786834815159019,107453.60695152398,desktop
51,__main__.matrix_multiplication,0.002564,790.1213183142245,5,0.03062034815159019,108008.62066168006,0.02805634815159019,107218.49934336584,desktop
52,__main__.matrix_multiplication,0.002931,119.42589583620429,5,0.03062034815159019,108008.62066168006,0.02768934815159019,107889.19476584386,desktop
53,__main__.matrix_multiplication,0.001925,647.4154029898345,5,0.03062034815159019,108008.62066168006,0.02869534815159019,107361.20525869023,desktop
54,__main__.matrix_multiplication,0.002538,871.5090795829892,5,0.03062034815159019,108008.62066168006,0.028082348151590192,107137.11158209707,desktop
55,__main__.matrix_multiplication,0.002017,659.3330998793244,5,0.03062034815159019,108008.62066168006,0.02860334815159019,107349.28756180074,desktop
13,__main__.graph_bfs,0.823337,1059869.8922728144,5,0.6817195327503089,3561458.394397485,0.14161746724969104,2501588.502124671,desktop
14,__main__.graph_bfs,0.829162,1061640.6715497288,5,0.6817195327503089,3561458.394397485,0.147442467249691,2499817.722847756,desktop
15,__main__.graph_bfs,0.844756,1083529.8087202907,5,0.6817195327503089,3561458.394397485,0.163036467249691,2477928.5856771944,desktop
16,__main__.graph_bfs,0.881897,1150323.9986005065,5,0.6817195327503089,3561458.394397485,0.2001774672496911,2411134.395796979,desktop
17,__main__.graph_bfs,0.915814,1257989.7764555886,5,0.6817195327503089,3561458.394397485,0.23409446724969107,2303468.6179418964,desktop
18,__main__.graph_bfs,0.930528,2420168.5440346813,5,0.6817195327503089,3561458.394397485,0.24880846724969108,1141289.8503628038,desktop
19,__main__.graph_bfs,0.925837,2414627.560595599,5,0.6817195327503089,3561458.394397485,0.24411746724969108,1146830.833801886,desktop
20,__main__.graph_bfs,0.870326,1124893.4209552845,5,0.6817195327503089,3561458.394397485,0.1886064672496911,2436564.9734422006,desktop
21,__main__.graph_bfs,0.917465,2395224.7150103394,5,0.6817195327503089,3561458.394397485,0.23574546724969103,1166233.6793871457,desktop
22,__main__.graph_bfs,0.867944,2267948.725371821,5,0.6817195327503089,3561458.394397485,0.1862244672496911,1293509.6690256642,desktop
24,__main__.graph_bfs,0.919826,2412930.2875882867,5,0.6817195327503089,3561458.394397485,0.2381064672496911,1148528.1068091984,desktop
26,__main__.graph_bfs,0.854334,1068640.3960033024,5,0.6817195327503089,3561458.394397485,0.1726144672496911,2492817.998394183,desktop
28,__main__.graph_bfs,0.905173,1186956.0804337745,5,0.6817195327503089,3561458.394397485,0.22345346724969106,2374502.3139637103,desktop
29,__main__.graph_bfs,0.903593,2378203.730142558,5,0.6817195327503089,3561458.394397485,0.22187346724969104,1183254.664254927,desktop
30,__main__.graph_bfs,0.926108,2408829.2394278273,5,0.6817195327503089,3561458.394397485,0.2443884672496911,1152629.1549696578,desktop
56,__main__.graph_bfs,0.931623,2439593.365081123,5,0.6817195327503089,3561458.394397485,0.24990346724969104,1121865.029316362,desktop
0,__main__.graph_pagerank,1.249268,2014897.8033726723,2,1.1804620463291169,1173949.9844141542,0.06880595367088316,840947.8189585181,theta
33,__main__.graph_pagerank,1.226258,1886704.1078289861,2,1.1804620463291169,1173949.9844141542,0.04579595367088318,712754.1234148319,theta
34,__main__.graph_pagerank,1.153501,1354253.4848346305,2,1.1804620463291169,1173949.9844141542,0.026961046329116778,180303.5004204763,theta
35,__main__.graph_pagerank,1.236104,1914831.0649177337,2,1.1804620463291169,1173949.9844141542,0.055641953670883204,740881.0805035795,theta
36,__main__.graph_pagerank,1.139399,1349400.1438627876,2,1.1804620463291169,1173949.9844141542,0.04106304632911684,175450.15944863344,theta
37,__main__.graph_pagerank,1.235779,1966857.9307612253,2,1.1804620463291169,1173949.9844141542,0.05531695367088307,792907.9463470711,theta
38,__main__.graph_pagerank,1.244746,1998243.9250928343,2,1.1804620463291169,1173949.9844141542,0.06428395367088302,824293.9406786801,theta
40,__main__.graph_pagerank,1.240586,1990825.9382971595,2,1.1804620463291169,1173949.9844141542,0.06012395367088308,816875.9538830053,theta
53,__main__.graph_pagerank,1.258458,2057460.1900483873,2,1.1804620463291169,1173949.9844141542,0.07799595367088319,883510.2056342331,theta
54,__main__.graph_pagerank,1.244798,2031415.9335568317,2,1.1804620463291169,1173949.9844141542,0.06433595367088318,857465.9491426775,theta
55,__main__.graph_pagerank,1.246921,2006448.604986539,2,1.1804620463291169,1173949.9844141542,0.06645895367088306,832498.6205723849,theta
56,__main__.graph_pagerank,1.266515,2086117.167455128,2,1.1804620463291169,1173949.9844141542,0.08605295367088317,912167.1830409737,theta
58,__main__.graph_pagerank,1.274899,2112830.923476655,2,1.1804620463291169,1173949.9844141542,0.09443695367088312,938880.9390625008,theta
59,__main__.graph_pagerank,1.263747,2093859.784440176,2,1.1804620463291169,1173949.9844141542,0.08328495367088307,919909.8000260219,theta
60,__main__.graph_pagerank,1.278967,2168493.175064926,2,1.1804620463291169,1173949.9844141542,0.09850495367088308,994543.1906507718,theta
61,__main__.graph_pagerank,1.268231,2165614.3309282023,2,1.1804620463291169,1173949.9844141542,0.08776895367088322,991664.346514048,theta
1,__main__.graph_mst,0.860935,1256360.1222603312,2,0.9267973613572957,576498.0279428641,0.06586236135729573,679862.0943174671,theta
2,__main__.graph_mst,0.849218,1206342.1232837262,2,0.9267973613572957,576498.0279428641,0.0775793613572957,629844.095340862,theta
3,__main__.graph_mst,0.864495,1257042.419381434,2,0.9267973613572957,576498.0279428641,0.06230236135729572,680544.39143857,theta
17,__main__.graph_mst,0.807438,1144787.7951040645,2,0.9267973613572957,576498.0279428641,0.11935936135729575,568289.7671612004,theta
18,__main__.graph_mst,0.852314,1303789.8628149028,2,0.9267973613572957,576498.0279428641,0.07448336135729572,727291.8348720387,theta
21,__main__.graph_mst,0.856374,1286883.027457633,2,0.9267973613572957,576498.0279428641,0.07042336135729577,710384.999514769,theta
22,__main__.graph_mst,0.865364,1277882.5452168467,2,0.9267973613572957,576498.0279428641,0.06143336135729571,701384.5172739826,theta
23,__main__.graph_mst,0.855998,1258323.3554847618,2,0.9267973613572957,576498.0279428641,0.0707993613572957,681825.3275418977,theta
24,__main__.graph_mst,0.862828,1257215.1701949863,2,0.9267973613572957,576498.0279428641,0.0639693613572957,680717.1422521222,theta
25,__main__.graph_mst,0.846377,1306347.6984873484,2,0.9267973613572957,576498.0279428641,0.08042036135729569,729849.6705444843,theta
26,__main__.graph_mst,0.849873,1320803.053939512,2,0.9267973613572957,576498.0279428641,0.07692436135729575,744305.0259966479,theta
27,__main__.graph_mst,0.849037,1206923.6021613553,2,0.9267973613572957,576498.0279428641,0.0777603613572957,630425.5742184912,theta
28,__main__.graph_mst,0.812299,1132151.441441073,2,0.9267973613572957,576498.0279428641,0.11449836135729574,555653.413498209,theta
29,__main__.graph_mst,0.851314,1231545.786808035,2,0.9267973613572957,576498.0279428641,0.07548336135729572,655047.758865171,theta
51,__main__.graph_mst,0.868802,1267732.3765080455,2,0.9267973613572957,576498.0279428641,0.05799536135729577,691234.3485651814,theta
52,__main__.graph_mst,0.846556,1212081.2874920615,2,0.9267973613572957,576498.0279428641,0.08024136135729576,635583.2595491974,theta
4,__main__.graph_bfs,1.155273,1541609.7987831691,2,1.276396812949457,754171.8964610712,0.12112381294945695,787437.9023220979,theta
5,__main__.graph_bfs,1.136735,1510871.1826419975,2,1.276396812949457,754171.8964610712,0.1396618129494569,756699.2861809263,theta
6,__main__.graph_bfs,0.90504,1395310.737749131,2,1.276396812949457,754171.8964610712,0.371356812949457,641138.8412880597,theta
7,__main__.graph_bfs,1.151266,1525536.4825147297,2,1.276396812949457,754171.8964610712,0.12513081294945705,771364.5860536585,theta
8,__main__.graph_bfs,1.124499,1492103.406545606,2,1.276396812949457,754171.8964610712,0.15189781294945703,737931.5100845348,theta
9,__main__.graph_bfs,1.092806,1504175.15498807,2,1.276396812949457,754171.8964610712,0.183590812949457,750003.2585269988,theta
10,__main__.graph_bfs,1.137665,1206232.171209103,2,1.276396812949457,754171.8964610712,0.13873181294945702,452060.27474803175,theta
11,__main__.graph_bfs,1.106732,1485886.7800901453,2,1.276396812949457,754171.8964610712,0.1696648129494569,731714.8836290741,theta
12,__main__.graph_bfs,1.021775,1410079.5648234366,2,1.276396812949457,754171.8964610712,0.25462181294945685,655907.6683623653,theta
13,__main__.graph_bfs,1.088381,1465312.0157726703,2,1.276396812949457,754171.8964610712,0.1880158129494569,711140.1193115991,theta
14,__main__.graph_bfs,1.041356,1444737.7625192902,2,1.276396812949457,754171.8964610712,0.235040812949457,690565.866058219,theta
15,__main__.graph_bfs,1.08427,1461496.1368073714,2,1.276396812949457,754171.8964610712,0.19212681294945688,707324.2403463002,theta
16,__main__.graph_bfs,1.075562,1443405.4883529223,2,1.276396812949457,754171.8964610712,0.20083481294945704,689233.591891851,theta
19,__main__.graph_bfs,1.115193,1483940.058250696,2,1.276396812949457,754171.8964610712,0.16120381294945685,729768.1617896247,theta
20,__main__.graph_bfs,1.084015,1496385.1159693622,2,1.276396812949457,754171.8964610712,0.192381812949457,742213.219508291,theta
50,__main__.graph_bfs,1.117198,1495187.4760435002,2,1.276396812949457,754171.8964610712,0.15919881294945704,741015.579582429,theta
30,__main__.matrix_multiplication,0.02975,21869.706809548195,2,0.018671266525667578,-22099.689979840507,0.011078733474332421,43969.3967893887,theta
31,__main__.matrix_multiplication,0.022265,15102.921069319826,2,0.018671266525667578,-22099.689979840507,0.0035937334743324223,37202.61104916033,theta
32,__main__.matrix_multiplication,0.069196,45929.45534004667,2,0.018671266525667578,-22099.689979840507,0.050524733474332416,68029.14531988717,theta
39,__main__.matrix_multiplication,0.024224,18824.868815393187,2,0.018671266525667578,-22099.689979840507,0.005552733474332421,40924.558795233694,theta
41,__main__.matrix_multiplication,0.021357,15380.676194461063,2,0.018671266525667578,-22099.689979840507,0.002685733474332423,37480.36617430157,theta
42,__main__.matrix_multiplication,0.03175,2067.3646663742547,2,0.018671266525667578,-22099.689979840507,0.013078733474332423,24167.05464621476,theta
43,__main__.matrix_multiplication,0.034412,28405.34281257016,2,0.018671266525667578,-22099.689979840507,0.01574073347433242,50505.03279241067,theta
44,__main__.matrix_multiplication,0.086321,71566.99101739284,2,0.018671266525667578,-22099.689979840507,0.06764973347433242,93666.68099723334,theta
45,__main__.matrix_multiplication,0.027093,30175.21026706253,2,0.018671266525667578,-22099.689979840507,0.008421733474332421,52274.90024690304,theta
46,__main__.matrix_multiplication,0.035926,40755.11341540422,2,0.018671266525667578,-22099.689979840507,0.017254733474332422,62854.80339524473,theta
47,__main__.matrix_multiplication,0.069936,80673.02613252378,2,0.018671266525667578,-22099.689979840507,0.05126473347433242,102772.71611236429,theta
48,__main__.matrix_multiplication,0.023737,22468.361086288,2,0.018671266525667578,-22099.689979840507,0.005065733474332423,44568.05106612851,theta
49,__main__.matrix_multiplication,0.031226,26430.131883261492,2,0.018671266525667578,-22099.689979840507,0.012554733474332423,48529.821863102,theta
57,__main__.matrix_multiplication,0.02541,22938.185467777774,2,0.018671266525667578,-22099.689979840507,0.006738733474332421,45037.87544761828,theta
62,__main__.matrix_multiplication,0.038088,26376.39127641963,2,0.018671266525667578,-22099.689979840507,0.01941673347433242,48476.081256260135,theta
63,__main__.matrix_multiplication,0.0298,23457.917605182854,2,0.018671266525667578,-22099.689979840507,0.011128733474332422,45557.60758502336,theta
0,__main__.graph_bfs,2.158673,1287984.1910226732,5,2.7242327019891044,1778611.4871098688,0.5655597019891045,490627.29608719563,theta
1,__main__.graph_bfs,2.141981,1250445.5685099715,5,2.7242327019891044,1778611.4871098688,0.5822517019891045,528165.9185998973,theta
2,__main__.graph_bfs,2.180349,1273025.8536966236,5,2.7242327019891044,1778611.4871098688,0.5438837019891043,505585.6334132452,theta
3,__main__.graph_bfs,2.189183,1237715.088379529,5,2.7242327019891044,1778611.4871098688,0.5350497019891045,540896.3987303397,theta
4,__main__.graph_bfs,2.187795,1223647.7770355619,5,2.7242327019891044,1778611.4871098688,0.5364377019891045,554963.7100743069,theta
5,__main__.graph_bfs,2.183773,1156316.471511611,5,2.7242327019891044,1778611.4871098688,0.5404597019891044,622295.0155982578,theta
6,__main__.graph_bfs,2.198916,1204053.700698731,5,2.7242327019891044,1778611.4871098688,0.5253167019891043,574557.7864111378,theta
7,__main__.graph_bfs,2.198479,1201132.3757653811,5,2.7242327019891044,1778611.4871098688,0.5257537019891045,577479.1113444876,theta
8,__main__.graph_bfs,2.250209,1226202.8909274468,5,2.7242327019891044,1778611.4871098688,0.4740237019891045,552408.596182422,theta
9,__main__.graph_bfs,2.180749,1154218.9894387159,5,2.7242327019891044,1778611.4871098688,0.5434837019891043,624392.4976711529,theta
10,__main__.graph_bfs,2.027061,1013308.4498174447,5,2.7242327019891044,1778611.4871098688,0.6971717019891046,765303.0372924241,theta
11,__main__.graph_bfs,2.189336,1186884.7401329244,5,2.7242327019891044,1778611.4871098688,0.5348967019891044,591726.7469769444,theta
12,__main__.graph_bfs,2.105436,1059164.039521978,5,2.7242327019891044,1778611.4871098688,0.6187967019891043,719447.4475878908,theta
41,__main__.graph_bfs,2.157344,1161717.4671011923,5,2.7242327019891044,1778611.4871098688,0.5668887019891042,616894.0200086765,theta
42,__main__.graph_bfs,2.197049,1185915.8850578056,5,2.7242327019891044,1778611.4871098688,0.5271837019891046,592695.6020520632,theta
43,__main__.graph_bfs,2.189809,1173113.4009356303,5,2.7242327019891044,1778611.4871098688,0.5344237019891045,605498.0861742385,theta
13,__main__.graph_mst,2.394397,1481797.1697820167,5,2.03420990291767,1748041.0746747833,0.36018709708233,266243.9048927666,theta
14,__main__.graph_mst,2.33957,1445608.1023105234,5,2.03420990291767,1748041.0746747833,0.30536009708233003,302432.9723642599,theta
15,__main__.graph_mst,2.389703,1462218.2250312816,5,2.03420990291767,1748041.0746747833,0.3554930970823298,285822.8496435017,theta
16,__main__.graph_mst,2.386098,1461763.1621241423,5,2.03420990291767,1748041.0746747833,0.35188809708232993,286277.912550641,theta
17,__main__.graph_mst,2.394168,1460516.817125002,5,2.03420990291767,1748041.0746747833,0.35995809708232995,287524.25754978135,theta
26,__main__.graph_mst,2.392596,1453966.7344071222,5,2.03420990291767,1748041.0746747833,0.35838609708233005,294074.340267661,theta
44,__main__.graph_mst,2.390856,1465141.5395531615,5,2.03420990291767,1748041.0746747833,0.35664609708232975,282899.5351216218,theta
45,__main__.graph_mst,2.385295,1483638.9046735393,5,2.03420990291767,1748041.0746747833,0.35108509708233004,264402.17000124394,theta
46,__main__.graph_mst,2.401381,1479708.6680698274,5,2.03420990291767,1748041.0746747833,0.3671710970823301,268332.4066049559,theta
47,__main__.graph_mst,2.409618,1483330.0535866506,5,2.03420990291767,1748041.0746747833,0.3754080970823299,264711.02108813263,theta
48,__main__.graph_mst,2.397551,1483864.921547155,5,2.03420990291767,1748041.0746747833,0.36334109708232987,264176.1531276284,theta
49,__main__.graph_mst,2.386964,1463284.799974293,5,2.03420990291767,1748041.0746747833,0.35275409708232974,284756.2747004903,theta
50,__main__.graph_mst,2.385474,1459464.5896957521,5,2.03420990291767,1748041.0746747833,0.35126409708232975,288576.48497903114,theta
51,__main__.graph_mst,2.391578,1470153.629354356,5,2.03420990291767,1748041.0746747833,0.35736809708232986,277887.4453204272,theta
54,__main__.graph_mst,2.386143,1481139.0687014426,5,2.03420990291767,1748041.0746747833,0.35193309708233,266902.0059733407,theta
55,__main__.graph_mst,2.39566,1436124.1183423176,5,2.03420990291767,1748041.0746747833,0.3614500970823298,311916.95633246563,theta
18,__main__.graph_pagerank,6.097215,6338047.71417927,5,4.980801696810336,6109489.4843607135,1.1164133031896641,228558.22981855646,theta
19,__main__.graph_pagerank,6.097297,6331327.683425344,5,4.980801696810336,6109489.4843607135,1.116495303189664,221838.19906463008,theta
